t,i=1,DISR,IO:EXT,IOPL:EXT,OQ:2,OO:2,IS:2,ISPL:2,RM:2,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,i=2,DISR,IO:1,IOPL:EXT,IOPL:1,OQ:3,OO:3,IS:3,ISPL:3,RM:3,OS:1,DMFS,FR,IL,BO:1,DI:1,HC,SC,ITHC,REV,TC,i=3,DISR,IO:2,IOPL:EXT,IOPL:2,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:2,DMFS,FR,IL,BO:2,DI:2,HC,SC,ITHC,REV,TC
702,,False,6.583465025384093,[],6.5834650253840925,6.682878610270771,5.530000000000049,[5.6294135848867874],0.0,6.390586415113322,6.390586415113322,0.7675778729564927,-0.19287861027077113,0.19287861027077113,0,0.0,7.159654013251024,0.0,0.0,7.159654013251024,,True,6.5834650253840925,[],[],6.5834650253840925,6.583465025384044,5.6294135848867874,[0],0.0,5.6294135848867874,5.530000000000049,0.7156339045562389,-1.0534650253840434,1.0534650253840434,0.0,0.0,0.0,22.51765433954715,0.0,22.51765433954715,,False,6.5834650253840925,[],[],6.583465025384091,12.212878610270852,4.009307611362295,"[5.629413584886786, 6.583465025384091]",0.0,0,0.0,0.9552377455532752,-1.5228786102708556,1.5228786102708556,5.060586415113237,10.121172830226474,0.0,0.0,0,10.121172830226474
703,,False,4.693219607128629,[],4.693219607128629,5.746684632512613,5.6294135848867874,[0.0],0.0,4.8860982173994,4.693219607128629,0.7678868660331521,0.7433153674873871,0.0,0,5.20320757241171,0.0,0.0,0.0,5.20320757241171,,True,4.693219607128629,[],[],4.693219607128629,11.276684632512673,0.0,[0],0.0,0.0,0.0,0.7146825066633469,-5.746684632512673,5.746684632512673,0.0,0.0,0.0,0.0,0.0,0.0,,False,4.693219607128629,[],[],4.693219607128631,11.276684632512696,5.629413584886786,"[6.583465025384091, 4.693219607128631]",0.0,0,0.0,0.9539678068701802,-0.5866846325126991,0.5866846325126991,10.690000000000023,21.380000000000045,0.0,0.0,0,21.380000000000045
704,,False,4.4660908986832,[],4.4660908986832,10.212775531195813,0.0,[0.0],0.0,0.7433153674873871,0.7433153674873871,0.7671269256809139,-3.722775531195813,3.722775531195813,0,0.0,138.18942771798856,0.0,0.0,138.18942771798856,,True,4.4660908986832,[],[],4.4660908986832,15.742775531195873,0.0,[0],0.0,0.0,0.0,0.713779497768323,-10.212775531195874,10.212775531195874,0.0,0.0,0.0,0.0,0.0,0.0,,False,4.4660908986832,[],[],4.466090898683202,9.159310505811806,6.583465025384091,"[4.693219607128631, 4.466090898683202]",0.0,0,0.0,0.9527624584712219,1.5306894941881914,0.0,15.742775531195921,34.546930050768225,0,0.0,0,34.546930050768225
705,,False,3.592855973785084,[],3.592855973785084,13.805631504980898,0.0,[0.0],0.0,0.0,0.0,0.7663479621363,-7.315631504980897,7.315631504980897,0,0.0,271.5562414648909,0.0,0.0,271.5562414648909,,True,3.592855973785084,[],[],3.5928559737850847,19.33563150498096,0.0,[0],0.0,0.0,0.0,0.7130547047920357,-13.805631504980958,13.805631504980958,0.0,0.0,0.0,0.0,0.0,0.0,,False,3.5928559737850847,[],[],3.5928559737850865,8.058946872468262,4.693219607128631,"[4.466090898683202, 3.5928559737850865]",0.0,0,0.0,0.9517949950737312,2.6310531275317377,0.0,19.335631504981006,43.93336926502549,0,0.0,0,43.93336926502549
706,,False,5.0729967559733575,[],5.072996755973357,18.878628260954255,0.0,[0.0],0.0,0.0,0.0,0.7652507806655914,-12.388628260954254,12.388628260954254,0,0.0,459.8658810466219,0.0,0.0,459.8658810466219,,False,5.072996755973357,[],[],5.072996755973356,24.408628260954316,0.0,[24.408628260954362],0.0,0.0,0.0,0.7120338233538982,-18.878628260954315,18.878628260954315,0.0,0.0,0.0,0.0,0.0,0.0,,False,5.072996755973356,[],[],5.072996755973356,8.665852729758416,4.466090898683202,"[3.5928559737850865, 5.072996755973356]",0.0,24.408628260954362,24.408628260954362,0.9573209132469515,2.024147270241584,0.0,0.0,4.048294540483168,0,48.817256521908725,0.0,52.865551062391894
707,,False,5.7800781797165826,[],5.7800781797165826,24.658706440670837,0.0,[24.408628260954362],0.0,0.0,0.0,0.764004495287789,-18.16870644067084,18.16870644067084,0,0.0,674.4223830777015,0.0,0.0,674.4223830777015,,False,5.7800781797165826,[],[],5.780078179716582,5.780078179716536,24.408628260954362,[5.61700324402667],0.0,24.408628260954362,5.530000000000047,0.7124323421640253,-0.25007817971653523,0.25007817971653523,0.0,0.0,0.0,97.63451304381745,0.0,97.63451304381745,,False,5.780078179716582,[],[],5.78007817971658,10.853074935689909,3.5928559737850865,"[5.072996755973356, 5.78007817971658]",0.0,5.61700324402667,5.61700324402667,0.9573444722292054,-0.16307493568991127,0.16307493568991127,0.0,0.0,0.0,11.23400648805334,0.0,11.23400648805334
708,,False,4.25082075937087,[],4.250820759370872,4.500898939087346,24.408628260954362,[4.500898939087407],0.0,22.41952720004171,4.250820759370871,0.7642868120600972,1.9891010609126534,0.0,0,13.923707426388575,0.0,0.0,0.0,13.923707426388575,,False,4.250820759370872,[],[],4.250820759370871,4.413895695060737,5.61700324402667,[4.413895695060782],0.0,4.500898939087407,4.250820759370872,0.7127763536869544,1.1161043049392632,0.0,0.0,4.464417219757053,0,18.00359575634963,0.0,22.46801297610668,,False,4.250820759370871,[],[],4.250820759370873,10.030898939087425,5.072996755973356,"[5.78007817971658, 4.250820759370873]",0.0,4.413895695060782,4.250820759370871,0.9573955001966069,0.6591010609125734,0.0,0.0,1.3182021218251467,0,8.827791390121565,0.0,10.145993511946712
709,,False,5.225342753689067,[],5.225342753689068,5.225342753689007,4.500898939087407,[5.225342753689068],0.0,5.225342753689067,5.225342753689067,0.7646329272391552,1.2646572463109935,0.0,0,8.852600724176956,0.0,0.0,0.0,8.852600724176956,,False,5.225342753689068,[],[],5.225342753689068,5.225342753689022,4.413895695060782,[5.225342753689068],0.0,5.225342753689068,5.225342753689068,0.7131981054974585,0.30465724631097757,0.0,0.0,1.2186289852439103,0,20.901371014756272,0.0,22.120000000000182,,False,5.225342753689068,[],[],5.22534275368907,9.476163513059916,5.78007817971658,"[4.250820759370873, 5.22534275368907]",0.0,5.225342753689068,5.225342753689068,0.9574580595476853,1.2138364869400853,0.0,0.0,2.4276729738801706,0,10.450685507378136,0.0,12.878358481258307
710,,False,5.503736046212426,[],5.503736046212426,5.5037360462123655,5.225342753689068,[5.503736046212426],0.0,5.503736046212426,5.503736046212426,0.7649963851461802,0.9862639537876356,0.0,0,6.9038476765134495,0.0,0.0,0.0,6.9038476765134495,,False,5.503736046212426,[],[],5.503736046212427,5.50373604621238,5.225342753689068,[5.464657246310958],0.0,5.503736046212426,5.503736046212426,0.7136409899463492,0.026263953787619698,0.0,0.0,0.10505581515047879,0,22.014944184849703,0.0,22.120000000000182,,False,5.503736046212427,[],[],5.503736046212425,10.729078799901467,4.250820759370873,"[5.22534275368907, 5.503736046212425]",0.0,5.464657246310958,5.464657246310958,0.9575127889674679,-0.039078799901468564,0.039078799901468564,0.0,0.0,0.0,10.929314492621916,0.0,10.929314492621916
711,,False,5.582395959984063,[],5.582395959984062,5.582395959984002,5.503736046212426,[5.490921200098578],0.0,5.582395959984063,5.582395959984063,0.7653638927257981,0.9076040400159986,0.0,0,6.35322828011199,0.0,0.0,0.0,6.35322828011199,,False,5.582395959984062,[],[],5.582395959984063,5.621474759885485,5.464657246310958,[5.22534275368907],0.0,5.490921200098578,5.490921200098578,0.714063183540773,-0.09147475988548415,0.09147475988548415,0.0,0.0,0.0,21.96368480039431,0.0,21.96368480039431,,False,5.582395959984063,[],[],5.582395959984065,11.086132006196461,5.22534275368907,"[5.503736046212425, 5.582395959984065]",0.0,5.22534275368907,5.186263953787601,0.9574682606849317,-0.3961320061964617,0.3961320061964617,0.0,0.0,0.0,10.45068550737814,0.0,10.45068550737814
712,,False,3.929405661764398,[],3.929405661764398,4.020880421649823,5.490921200098578,[4.020880421649882],0.0,3.929405661764398,3.929405661764398,0.7656218899506938,2.4691195783501785,0.0,0,17.28383704845125,0.0,0.0,0.0,17.28383704845125,,True,3.929405661764398,[],[],3.929405661764397,4.325537667960813,5.22534275368907,[0],0.0,4.020880421649882,3.929405661764398,0.7143775891367362,1.2044623320391876,0.0,0.0,4.8178493281567505,0,16.08352168659953,0.0,20.90137101475628,,False,3.929405661764397,[],[],3.929405661764397,9.511801621748432,5.503736046212425,"[5.582395959984065, 3.929405661764397]",0.0,0,0.0,0.9564154638368584,1.1781983782515661,0.0,4.325537667960859,11.00747209242485,0,0.0,0,11.00747209242485
713,,False,4.110253898213431,[],4.11025389821343,4.110253898213371,4.020880421649882,[1.2044623320391876],0.0,4.110253898213431,4.110253898213431,0.7658911548822448,2.3797461017866297,0.0,0,16.658222712506408,0.0,0.0,0.0,16.658222712506408,,True,4.11025389821343,[],[],4.11025389821343,8.435791566174242,0.0,[0],0.0,1.2044623320391876,1.2044623320391876,0.7138935342864464,-2.9057915661742424,2.9057915661742424,0.0,0.0,0.0,4.8178493281567505,0.0,4.8178493281567505,,False,4.11025389821343,[],[],4.110253898213432,8.0396595599778,5.582395959984065,"[3.929405661764397, 4.110253898213432]",0.0,0,0.0,0.9553166874009952,2.650340440022201,0.0,8.435791566174288,22.17226401239298,0,0.0,0,22.17226401239298
714,,False,5.08718640420643,[],5.087186404206429,7.992977970380612,1.2044623320391876,[0.0],0.0,3.5842084338258173,3.5842084338258173,0.765804065920854,-1.5029779703806128,1.5029779703806128,0,0.0,55.79054226052834,0.0,0.0,55.79054226052834,,True,5.087186404206429,[],[],5.08718640420643,13.522977970380673,0.0,[0],0.0,0.0,0.0,0.712879884089498,-7.992977970380672,7.992977970380672,0.0,0.0,0.0,0.0,0.0,0.0,,False,5.08718640420643,[],[],5.087186404206428,9.19744030241983,3.929405661764397,"[4.110253898213432, 5.087186404206428]",0.0,0,0.0,0.9539602429147735,1.4925596975801678,0.0,13.522977970380719,30.031075335921773,0,0.0,0,30.031075335921773
715,,False,5.708089121856677,[],5.708089121856678,13.70106709223729,0.0,[0.0],0.0,0.0,0.0,0.7645859347431622,-7.21106709223729,7.21106709223729,0,0.0,267.6748104638482,0.0,0.0,267.6748104638482,,True,5.708089121856678,[],[],5.708089121856677,19.23106709223735,0.0,[0],0.0,0.0,0.0,0.7117459371030523,-13.701067092237349,13.701067092237349,0.0,0.0,0.0,0.0,0.0,0.0,,False,5.708089121856677,[],[],5.708089121856679,10.795275526063076,4.110253898213432,"[5.087186404206428, 5.708089121856679]",0.0,0,0.0,0.9524428199003429,-0.10527552606307733,0.10527552606307733,19.125791566174318,38.251583132348635,0.0,0.0,0,38.251583132348635
716,,False,7.15574316320679,[],7.15574316320679,20.85681025544408,0.0,[0.0],0.0,0.0,0.0,0.7630643310859822,-14.36681025544408,14.36681025544408,0,0.0,533.2959966820841,0.0,0.0,533.2959966820841,,True,7.15574316320679,[],[],7.155743163206789,26.38681025544414,0.0,[0],0.0,0.0,0.0,0.7103294904073088,-20.856810255444138,20.856810255444138,0.0,0.0,0.0,0.0,0.0,0.0,,False,7.155743163206789,[],[],7.1557431632067905,12.863832285063438,5.087186404206428,"[5.708089121856679, 7.1557431632067905]",0.0,0,0.0,0.9505473619640128,-2.1738322850634377,2.1738322850634377,24.212977970380745,48.42595594076149,0.0,0.0,0,48.42595594076149
717,,False,3.86854697934757,[],3.868546979347568,24.725357234791648,0.0,[0.0],0.0,0.0,0.0,0.7622442391893062,-18.23535723479165,18.23535723479165,0,0.0,676.896460555466,0.0,0.0,676.896460555466,,True,3.868546979347568,[],[],3.8685469793475673,30.255357234791706,0.0,[0],0.0,0.0,0.0,0.7095660744863679,-24.725357234791705,24.725357234791705,0.0,0.0,0.0,0.0,0.0,0.0,,False,3.8685469793475673,[],[],3.868546979347565,11.024290142554323,5.708089121856679,"[7.1557431632067905, 3.868546979347565]",0.0,0,0.0,0.9495257755037414,-0.3342901425543263,0.3342901425543263,29.921067092237422,59.842134184474844,0.0,0.0,0,59.842134184474844
718,,False,5.251305640806381,[],5.2513056408063825,29.97666287559803,0.0,[0.0],0.0,0.0,0.0,0.7611338331490748,-23.48666287559803,23.48666287559803,0,0.0,871.8249259421988,0.0,0.0,871.8249259421988,,False,5.2513056408063825,[],[],5.251305640806382,35.50666287559809,0.0,[35.50666287559813],0.0,0.0,0.0,0.7085324078286954,-29.976662875598088,29.976662875598088,0.0,0.0,0.0,0.0,0.0,0.0,,False,5.251305640806382,[],[],5.251305640806385,9.119852620153917,7.1557431632067905,"[3.868546979347565, 5.251305640806385]",0.0,35.50666287559813,35.17237273304381,0.9578996741710828,1.570147379846083,0.0,0.0,3.140294759692166,0,71.01332575119626,0.0,74.15362051088843
719,,False,4.998449494164097,[],4.998449494164095,34.97511236976213,0.0,[34.975112369762186],0.0,0.0,0.0,0.7600798954918241,-28.485112369762128,28.485112369762128,0,0.0,1057.3673711655701,0.0,0.0,1057.3673711655701,,False,4.998449494164095,[],[],4.9984494941640945,4.998449494164049,35.50666287559813,[4.9984494941640945],0.0,34.975112369762186,4.998449494164099,0.7089360013333839,0.5315505058359484,0.0,0.0,2.1262020233437937,0,139.90044947904875,0.0,142.02665150239255,,False,4.9984494941640945,[],[],4.998449494164093,10.249755134970444,3.868546979347565,"[5.251305640806385, 4.998449494164093]",0.0,4.9984494941640945,4.9984494941640945,0.9579579702510114,0.4402448650295536,0.0,0.0,0.8804897300591072,0,9.996898988328189,0.0,10.877388718387296
720,,False,4.561412793742704,[],4.5614127937427025,4.561412793742647,34.975112369762186,[4.5614127937427025],0.0,33.04652516350483,4.561412793742704,0.7603826817537463,1.9285872062573546,0.0,0,13.500110443801482,0.0,0.0,0.0,13.500110443801482,,False,4.5614127937427025,[],[],4.561412793742705,4.561412793742659,4.9984494941640945,[4.561412793742705],0.0,4.5614127937427025,4.5614127937427025,0.70930333270112,0.9685872062573404,0.0,0.0,3.8743488250293616,0,18.24565117497081,0.0,22.12000000000017,,False,4.561412793742705,[],[],4.561412793742707,9.559862287906764,5.251305640806385,"[4.998449494164093, 4.561412793742707]",0.0,4.561412793742705,4.561412793742705,0.9580110285349656,1.1301377120932337,0.0,0.0,2.2602754241864673,0,9.12282558748541,0.0,11.383101011671878
721,,False,6.16630274723679,[],6.166302747236788,6.166302747236733,4.5614127937427025,[5.5300000000000455],0.0,6.16630274723679,6.16630274723679,0.7607907876717874,0.32369725276326733,0.0,0,2.2658807693428713,0.0,0.0,0.0,2.2658807693428713,,False,6.166302747236788,[],[],6.166302747236789,6.166302747236743,4.561412793742705,[6.128587206257326],0.0,5.5300000000000455,5.5300000000000455,0.709622685454882,-0.6363027472367424,0.6363027472367424,0.0,0.0,0.0,22.120000000000182,0.0,22.120000000000182,,False,6.166302747236789,[],[],6.166302747236791,10.727715540979464,4.998449494164093,"[4.561412793742707, 6.166302747236791]",0.0,6.128587206257326,6.128587206257326,0.9580721251660894,-0.0377155409794625,0.0377155409794625,0.0,0.0,0.0,12.257174412514653,0.0,12.257174412514653
722,,False,5.568441006256155,[],5.568441006256155,6.204743753492842,5.5300000000000455,[6.128587206257326],0.0,5.568441006256155,5.568441006256155,0.7611581324976354,0.2852562465071582,0.0,0,1.9967937255501074,0.0,0.0,0.0,1.9967937255501074,,False,5.568441006256155,[],[],5.568441006256155,5.60615654723557,6.128587206257326,[4.561412793742707],0.0,6.128587206257326,5.492284459020584,0.7100476048261836,-0.07615654723557075,0.07615654723557075,0.0,0.0,0.0,24.514348825029305,0.0,24.514348825029305,,False,5.568441006256155,[],[],5.568441006256153,11.73474375349291,4.561412793742707,"[6.166302747236791, 5.568441006256153]",0.0,4.561412793742707,4.523697252763244,0.9578483930770443,-1.0447437534929103,1.0447437534929103,0.0,0.0,0.0,9.122825587485414,0.0,9.122825587485414
723,,False,5.599594113281494,[],5.599594113281494,5.67575066051701,6.128587206257326,[4.561412793742707],0.0,5.599594113281494,5.599594113281494,0.7615263964972716,0.8142493394829904,0.0,0,5.699745376380933,0.0,0.0,0.0,5.699745376380933,,False,5.599594113281494,[],[],5.599594113281495,6.644337866774358,4.561412793742707,[6.166302747236791],0.0,4.561412793742707,4.485256246507136,0.7101878368022935,-1.114337866774358,1.114337866774358,0.0,0.0,0.0,18.245651174970828,0.0,18.245651174970828,,False,5.599594113281495,[],[],5.599594113281493,11.168035119537613,6.166302747236791,"[5.568441006256153, 5.599594113281493]",0.0,6.166302747236791,5.12155899374388,0.9577817563863922,-0.4780351195376147,0.4780351195376147,0.0,0.0,0.0,12.332605494473581,0.0,12.332605494473581
724,,False,3.812087191357935,[],3.812087191357935,4.926425058132238,4.561412793742707,[4.926425058132293],0.0,3.812087191357935,3.812087191357935,0.761776453930819,1.5635749418677625,0.0,0,10.945024593074336,0.0,0.0,0.0,10.945024593074336,,True,3.812087191357935,[],[],3.812087191357935,4.2901223108955024,6.166302747236791,[0],0.0,4.926425058132293,3.812087191357935,0.7104917265606382,1.2398776891044978,0.0,0.0,4.959510756417991,0,19.70570023252917,0.0,24.665210988947162,,False,3.812087191357935,[],[],3.8120871913579366,9.411681304639396,5.568441006256153,"[5.599594113281493, 3.8120871913579366]",0.0,0,0.0,0.9567774504825828,1.2783186953606034,0.0,4.2901223108955495,11.136882012512306,0,0.0,0,11.136882012512306
725,,False,4.646983943274438,[],4.646983943274438,4.646983943274383,4.926425058132293,[1.2398776891044978],0.0,4.646983943274438,4.646983943274438,0.7620805688418599,1.8430160567256175,0.0,0,12.901112397079324,0.0,0.0,0.0,12.901112397079324,,True,4.646983943274438,[],[],4.646983943274438,8.93710625416994,0.0,[0],0.0,1.2398776891044978,1.2398776891044978,0.7099253291987117,-3.40710625416994,3.40710625416994,0.0,0.0,0.0,4.959510756417991,0.0,4.959510756417991,,False,4.646983943274438,[],[],4.646983943274438,8.459071134632339,5.599594113281493,"[3.8120871913579366, 4.646983943274438]",0.0,0,0.0,0.9555560334814481,2.230928865367659,0.0,8.937106254169986,22.33607023907529,0,0.0,0,22.33607023907529
726,,False,5.050535815594006,[],5.050535815594006,8.45764206976389,1.2398776891044978,[0.0],0.0,3.0828937458301153,3.0828937458301153,0.7618704230740693,-1.9676420697638903,1.9676420697638903,0,0.0,73.0388736296356,0.0,0.0,73.0388736296356,,True,5.050535815594006,[],[],5.050535815594006,13.987642069763947,0.0,[0],0.0,0.0,0.0,0.7089417035666531,-8.457642069763946,8.457642069763946,0.0,0.0,0.0,0.0,0.0,0.0,,False,5.050535815594006,[],[],5.050535815594007,9.69751975886841,3.8120871913579366,"[4.646983943274438, 5.050535815594007]",0.0,0,0.0,0.9542320781741181,0.9924802411315898,0.0,13.987642069763993,29.960244621791166,0,0.0,0,29.960244621791166
727,,False,5.170497235040431,[],5.170497235040431,13.628139304804321,0.0,[0.0],0.0,0.0,0.0,0.7607912836741044,-7.138139304804321,7.138139304804321,0,0.0,264.96773099433636,0.0,0.0,264.96773099433636,,False,5.170497235040431,[],[],5.17049723504043,19.158139304804376,0.0,[19.158139304804422],0.0,0.0,0.0,0.707937534220493,-13.628139304804376,13.628139304804376,0.0,0.0,0.0,0.0,0.0,0.0,,False,5.17049723504043,[],[],5.17049723504043,10.2210330506344,4.646983943274438,"[5.050535815594007, 5.17049723504043]",0.0,19.158139304804422,19.158139304804422,0.9581287566244946,0.4689669493655977,8.881784197001252e-16,0.0,0.9379338987311954,0,38.316278609608844,0.0,39.25421250834004
728,,False,7.464877635857683,[],7.464877635857683,21.093016940662004,0.0,[19.158139304804422],0.0,0.0,0.0,0.7592386638237454,-14.603016940662005,14.603016940662005,0,0.0,542.0639888373736,0.0,0.0,542.0639888373736,,False,7.464877635857683,[],[],7.464877635857684,7.46487763585764,19.158139304804422,[5.519502764959605],0.0,19.158139304804422,5.5300000000000455,0.7080046049089455,-1.9348776358576378,1.9348776358576378,0.0,0.0,0.0,76.63255721921769,0.0,76.63255721921769,,False,7.464877635857684,[],[],7.464877635857686,12.63537487089808,5.050535815594007,"[5.17049723504043, 7.464877635857686]",0.0,5.519502764959605,5.519502764959604,0.9576823682519408,-1.9453748708980791,1.94537487089808,0.0,0.0,0.0,11.03900552991921,0.0,11.03900552991921
729,,False,4.699859715607508,[],4.69985971560751,6.634737351465091,19.158139304804422,[5.519502764959605],0.0,19.158139304804422,4.555122364142417,0.7595080972940482,-0.1447373514650918,0.1447373514650918,0,0.0,5.372650486384208,0.0,0.0,5.372650486384208,,False,4.69985971560751,[],[],4.699859715607508,6.645234586505544,5.519502764959605,[5.17049723504043],0.0,5.519502764959605,3.5846251291019673,0.7080748031250254,-1.1152345865055429,1.1152345865055429,0.0,0.0,0.0,22.07801105983842,0.0,22.07801105983842,,False,4.699859715607508,[],[],4.699859715607507,12.164737351465156,5.17049723504043,"[7.464877635857686, 4.699859715607507]",0.0,5.17049723504043,3.22512236414235,0.9573340156840751,-1.4747373514651576,1.4747373514651585,0.0,0.0,0.0,10.34099447008086,0.0,10.34099447008086
730,,False,2.474281366397512,[],2.4742813663975127,3.5895159529029987,5.519502764959605,[3.5895159529030556],0.0,2.6190187178626037,2.474281366397512,0.7596704559706752,2.9004840470970015,0.0,0,20.30338832967901,0.0,0.0,0.0,20.30338832967901,,False,2.4742813663975127,[],[],2.474281366397512,3.949018717862626,5.17049723504043,[3.9490187178626703],0.0,3.5895159529030556,2.4742813663975127,0.7082718849731267,1.5809812821373743,0.0,0.0,6.323925128549497,0,14.358063811612222,0.0,20.68198894016172,,False,2.474281366397512,[],[],2.4742813663975145,7.174141082004985,7.464877635857686,"[4.699859715607507, 2.4742813663975145]",0.0,3.9490187178626703,2.474281366397512,0.9573628199501338,3.5158589179950166,0.0,0.0,7.031717835990033,0,7.898037435725341,0.0,14.929755271715374
731,,False,5.063956786910933,[],5.063956786910933,5.063956786910876,3.5895159529030556,[5.063956786910933],0.0,5.063956786910933,5.063956786910933,0.7600020627951781,1.426043213089124,0.0,0,9.98230249162387,0.0,0.0,0.0,9.98230249162387,,False,5.063956786910933,[],[],5.063956786910933,5.063956786910889,3.9490187178626703,[5.063956786910933],0.0,5.063956786910933,5.063956786910933,0.7086744115714816,0.4660432130891117,0.0,0.0,1.8641728523564467,0,20.255827147643732,0.0,22.12000000000018,,False,5.063956786910933,[],[],5.063956786910931,7.538238153308408,4.699859715607507,"[2.4742813663975145, 5.063956786910931]",0.0,5.063956786910933,5.063956786910933,0.9574216507523942,3.151761846691591,0.0,0.0,6.303523693383182,0,10.127913573821866,0.0,16.431437267205048
732,,False,5.5077576703115,[],5.5077576703115,5.507757670311444,5.063956786910933,[5.5077576703115],0.0,5.5077576703115,5.5077576703115,0.7603616940026678,0.9822423296885567,0.0,0,6.875696307819897,0.0,0.0,0.0,6.875696307819897,,False,5.5077576703115,[],[],5.5077576703115,5.507757670311455,5.063956786910933,[5.5077576703115],0.0,5.5077576703115,5.5077576703115,0.7091109560449859,0.022242329688544338,0.0,0.0,0.08896931875417735,0,22.031030681246,0.0,22.12000000000018,,False,5.5077576703115,[],[],5.5077576703115,10.571714457222393,2.4742813663975145,"[5.063956786910931, 5.5077576703115]",0.0,5.5077576703115,5.5077576703115,0.9574854533972468,0.11828554277760528,0.0,0.0,0.23657108555521056,0,11.015515340623,0.0,11.252086426178211
733,,False,5.053988418445793,[],5.053988418445792,5.053988418445735,5.5077576703115,[5.053988418445792],0.0,5.053988418445793,5.053988418445793,0.7606907492098701,1.436011581554264,0.0,0,10.052081070879847,0.0,0.0,0.0,10.052081070879847,,False,5.053988418445792,[],[],5.053988418445793,5.053988418445748,5.5077576703115,[5.053988418445793],0.0,5.053988418445792,5.053988418445792,0.7095103853191711,0.4760115815542525,0.0,0.0,1.90404632621701,0,20.21595367378317,0.0,22.12000000000018,,False,5.053988418445793,[],[],5.053988418445795,10.561746088757257,5.063956786910931,"[5.5077576703115, 5.053988418445795]",0.0,5.053988418445793,5.053988418445793,0.9575438315137305,0.12825391124274343,0.0,0.0,0.25650782248548687,0,10.107976836891586,0.0,10.364484659377073
734,,False,2.1117287948072754,[],2.1117287948072763,2.1117287948072194,5.053988418445792,[2.1117287948072763],0.0,2.1117287948072754,2.1117287948072754,0.7608279721790092,4.378271205192781,0.0,0,30.647898436349465,0.0,0.0,0.0,30.647898436349465,,False,2.1117287948072763,[],[],2.1117287948072763,2.111728794807231,5.053988418445793,[2.1117287948072763],0.0,2.1117287948072763,2.1117287948072763,0.7096769557601338,3.4182712051927693,0.0,0.0,13.673084820771077,0,8.446915179229105,0.0,22.120000000000182,,False,2.1117287948072763,[],[],2.1117287948072754,7.165717213253032,5.5077576703115,"[5.053988418445795, 2.1117287948072754]",0.0,2.1117287948072763,2.1117287948072763,0.9575681764209112,3.5242827867469675,0.0,0.0,7.048565573493935,0,4.2234575896145525,0.0,11.272023163108488
735,,False,5.293269314133503,[],5.293269314133503,5.293269314133446,2.1117287948072763,[5.293269314133503],0.0,5.293269314133503,5.293269314133503,0.7611712452917182,1.1967306858665543,0.0,0,8.37711480106588,0.0,0.0,0.0,8.37711480106588,,False,5.293269314133503,[],[],5.293269314133503,5.2932693141334575,2.1117287948072763,[5.293269314133503],0.0,5.293269314133503,5.293269314133503,0.7100936436813565,0.23673068586654278,0.0,0.0,0.9469227434661711,0,21.17307725653401,0.0,22.120000000000182,,False,5.293269314133503,[],[],5.293269314133503,7.404998108940741,5.053988418445795,"[2.1117287948072754, 5.293269314133503]",0.0,5.293269314133503,5.293269314133503,0.9576290769546844,3.2850018910592604,0.0,0.0,6.570003782118521,0,10.586538628267006,0.0,17.156542410385526
736,,False,5.540112711683126,[],5.540112711683126,5.5401127116830695,5.293269314133503,[5.5300000000000455],0.0,5.540112711683126,5.540112711683126,0.7615294726282781,0.9498872883169307,0.0,0,6.649211018218515,0.0,0.0,0.0,6.649211018218515,,False,5.540112711683126,[],[],5.540112711683126,5.54011271168308,5.293269314133503,[5.396730685866536],0.0,5.5300000000000455,5.5300000000000455,0.7105257461197936,-0.01011271168308081,0.01011271168308081,0.0,0.0,0.0,22.120000000000182,0.0,22.120000000000182,,False,5.540112711683126,[],[],5.540112711683125,10.83338202581659,2.1117287948072754,"[5.293269314133503, 5.540112711683125]",0.0,5.396730685866536,5.396730685866536,0.9576538111903048,-0.14338202581659054,0.14338202581659054,0.0,0.0,0.0,10.793461371733072,0.0,10.793461371733072
737,,False,3.7175013788784774,[],3.7175013788784774,3.7276140905615005,5.5300000000000455,[3.7276140905615582],0.0,3.7175013788784774,3.7175013788784774,0.7617692468398154,2.762385909438499,0.0,0,19.33670136606949,0.0,0.0,0.0,19.33670136606949,,False,3.7175013788784774,[],[],3.7175013788784783,3.8608834046950227,5.396730685866536,[3.860883404695069],0.0,3.7276140905615582,3.7175013788784774,0.7108168028878961,1.6691165953049776,0.0,0.0,6.67646638121991,0,14.910456362246233,0.0,21.586922743466143,,False,3.7175013788784783,[],[],3.7175013788784783,9.257614090561564,5.293269314133503,"[5.540112711683125, 3.7175013788784783]",0.0,3.860883404695069,3.7175013788784783,0.9576963888796544,1.432385909438434,0.0,0.0,2.864771818876868,0,7.721766809390138,0.0,10.586538628267006
