t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
265,|,8.0,[0],8.0,10.0,7.0,"[0, 7.0, 0]",0.0,7.0,5.0,0.8969957081545065,-3.0,0.0,300.0,0.0,300.0,|,8.0,[0],8.0,10.0,7.0,"[0, 9.0, 0]",0.0,7.0,5.0,0.9113018597997139,-3.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,9.0,"[0, 8.0, 0]",0.0,9.0,7.0,0.9406294706723891,-1.0,0,0.0,0.0,0.0
266,|,7.0,[0],7.0,10.0,7.0,"[0, 9.0, 0]",0.0,7.0,4.0,0.8953736654804271,-3.0,0.0,300.0,0.0,300.0,|,7.0,[0],7.0,8.0,9.0,"[0, 8.0, 0]",0.0,9.0,6.0,0.9110320284697508,-1.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,8.0,"[0, 7.0, 0]",0.0,8.0,7.0,0.9409252669039145,0.0,0,0,0.0,0.0
267,|,4.0,[0],4.0,5.0,9.0,"[0, 5.0, 0]",0.0,7.0,4.0,0.8956706884315118,2.0,20.0,0,0.0,20.0,|,4.0,[0],4.0,4.0,8.0,"[0, 4.0, 0]",0.0,5.0,4.0,0.9112845990063875,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9410929737402413,3.0,3.0,0,0.0,3.0
268,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8960396039603961,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9115983026874116,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9413012729844413,2.0,2.0,0,0.0,2.0
269,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8964059196617337,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9119097956307258,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9415081042988019,2.0,2.0,0,0.0,2.0
270,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8966244725738397,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9120956399437412,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9416315049226441,4.0,4.0,0,0.0,4.0
271,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.896914446002805,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9123422159887798,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9417952314165497,3.0,3.0,0,0.0,3.0
272,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8971308607417775,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9125262421273618,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9419174247725682,4.0,4.0,0,0.0,4.0
273,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8975609756097561,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9128919860627178,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9421602787456446,1.0,1.0,0,0.0,1.0
274,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8979875086745316,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9132546842470507,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9424011103400416,1.0,1.0,0,0.0,1.0
275,|,10.0,[0],10.0,10.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8966230186078566,-3.0,0.0,300.0,0.0,300.0,|,10.0,[0],10.0,10.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9117849758787043,-3.0,0.0,0.0,0.0,0.0,|,10.0,[0],10.0,10.0,6.0,"[0, 10.0, 0]",0.0,7.0,7.0,0.9407305306685044,-3.0,0,0.0,0.0,0.0
276,|,5.0,[0],5.0,8.0,7.0,"[0, 7.0, 0]",0.0,7.0,4.0,0.8962912087912088,-1.0,0.0,100.0,0.0,100.0,|,5.0,[0],5.0,8.0,7.0,"[0, 8.0, 0]",0.0,7.0,4.0,0.9114010989010989,-1.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,10.0,"[0, 5.0, 0]",0.0,8.0,5.0,0.9409340659340659,2.0,2.0,0,0.0,2.0
277,|,1.0,[0],1.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,1.0,0.8963623884694578,5.0,50.0,0,0.0,50.0,|,1.0,[0],1.0,1.0,8.0,"[0, 1.0, 0]",0.0,2.0,1.0,0.911461908030199,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.940974605353466,6.0,6.0,0,0.0,6.0
278,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8966461327857632,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9117043121149897,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9411362080766599,3.0,3.0,0,0.0,3.0
279,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8968579234972678,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9118852459016393,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9412568306010929,4.0,4.0,0,0.0,4.0
280,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8973487423521413,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9123045547246771,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9415363698164514,0.0,0,0,0.0,0.0
281,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8977657413676371,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9126607989167231,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9417738659444821,1.0,1.0,0,0.0,1.0
282,|,8.0,[0],8.0,8.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8976430976430977,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9124579124579124,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9414141414141414,-1.0,0,0.0,0.0,0.0
283,|,2.0,[0],2.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.8977807666442502,4.0,40.0,0,0.0,40.0,|,2.0,[0],2.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.9125756556825824,4.0,20.0,0,0.0,20.0,|,2.0,[0],2.0,2.0,8.0,"[0, 2.0, 0]",0.0,3.0,2.0,0.9414929388029589,5.0,5.0,0,0.0,5.0
284,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8982597054886211,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9129852744310576,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,2.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9417670682730924,0.0,0,0,0.0,0.0
285,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8985990660440294,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9132755170113409,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9419613075383589,2.0,2.0,0,0.0,2.0
286,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8988689288090486,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9135063206919495,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9421157684630739,3.0,3.0,0,0.0,3.0
287,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8991373589913736,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.913735899137359,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9422694094226941,3.0,3.0,0,0.0,3.0
288,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8993377483443709,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9139072847682119,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9423841059602649,4.0,4.0,0,0.0,4.0
289,|,8.0,[0],8.0,8.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8992094861660079,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9137022397891963,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9420289855072463,-1.0,0,0.0,0.0,0.0
290,|,5.0,[0],5.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,5.0,0.8995403808273145,1.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,5.0,0.9139855548260013,1.0,5.0,0,0.0,5.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,6.0,5.0,0.9422193040052528,2.0,2.0,0,0.0,2.0
291,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8999345977763243,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9143230869849575,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9424460431654677,1.0,1.0,0,0.0,1.0
292,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9003257328990228,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9146579804560261,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9426710097719869,1.0,1.0,0,0.0,1.0
293,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9007782101167315,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9150453955901426,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9429312581063554,0.0,0,0,0.0,0.0
294,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9012265978050356,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9154293092317625,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9431891542930924,0.0,0,0,0.0,0.0
295,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9013539651837524,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.915538362346873,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9432624113475178,5.0,5.0,0,0.0,5.0
296,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9016709511568124,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9158097686375322,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9434447300771208,2.0,2.0,0,0.0,2.0
297,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9021113243761996,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9161868202175304,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9436980166346769,0.0,0,0,0.0,0.0
298,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9022988505747126,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9163473818646233,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9438058748403576,4.0,4.0,0,0.0,4.0
299,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.902547770700637,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9165605095541401,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9439490445859873,3.0,3.0,0,0.0,3.0
300,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9027336300063573,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9167196439923713,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9440559440559441,4.0,4.0,0,0.0,4.0
301,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9029803424223208,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9169308814204186,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9441978440076094,3.0,3.0,0,0.0,3.0
302,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.903348073278585,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9172457359444094,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9444093493367025,1.0,1.0,0,0.0,1.0
303,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9037130270610447,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9175582127123977,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9446192573945877,1.0,1.0,0,0.0,1.0
304,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9038340666247643,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9176618478944061,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.944688874921433,5.0,5.0,0,0.0,5.0
305,|,9.0,[0],9.0,9.0,2.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.903125,-2.0,0.0,200.0,0.0,200.0,|,9.0,[0],9.0,9.0,2.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.916875,-2.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,2.0,"[0, 9.0, 0]",0.0,7.0,7.0,0.94375,-2.0,0,0.0,0.0,0.0
306,|,1.0,[0],1.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,1.0,0.9031855090568395,4.0,40.0,0,0.0,40.0,|,1.0,[0],1.0,3.0,7.0,"[0, 3.0, 0]",0.0,3.0,1.0,0.9169269206745784,4.0,20.0,0,0.0,20.0,|,1.0,[0],1.0,1.0,9.0,"[0, 1.0, 0]",0.0,3.0,1.0,0.943785134291068,6.0,6.0,0,0.0,6.0
307,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9036069651741293,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9172885572139303,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,1.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9440298507462687,0.0,0,0,0.0,0.0
308,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9040247678018576,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9176470588235294,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9442724458204335,0.0,0,0,0.0,0.0
309,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9042618900555899,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9178505250154416,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9444101297096974,3.0,3.0,0,0.0,3.0
310,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9044389642416769,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9180024660912454,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9445129469790382,4.0,4.0,0,0.0,4.0
311,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9047326367547633,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9182544560540873,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9446834665027658,2.0,2.0,0,0.0,2.0
312,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9050245098039216,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9185049019607843,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9448529411764706,2.0,2.0,0,0.0,2.0
313,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9053724053724054,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9188034188034188,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.945054945054945,1.0,1.0,0,0.0,1.0
314,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9056603773584906,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9190505173463177,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9452221545952526,2.0,2.0,0,0.0,2.0
315,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9058894960534305,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9192471159684275,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9453551912568307,3.0,3.0,0,0.0,3.0
316,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9061175045427013,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.919442761962447,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9454875832828589,3.0,3.0,0,0.0,3.0
317,|,8.0,[0],8.0,8.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9059674502712477,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9192284508740205,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9451476793248945,-1.0,0,0.0,0.0,0.0
318,|,7.0,[0],7.0,8.0,7.0,"[0, 7.0, 0]",0.0,7.0,6.0,0.9057623049219687,-1.0,0.0,100.0,0.0,100.0,|,7.0,[0],7.0,8.0,7.0,"[0, 8.0, 0]",0.0,7.0,6.0,0.918967587034814,-1.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,8.0,"[0, 7.0, 0]",0.0,8.0,7.0,0.9453781512605042,0.0,0,0,0.0,0.0
319,|,4.0,[0],4.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,4.0,0.9059880239520958,2.0,20.0,0,0.0,20.0,|,4.0,[0],4.0,4.0,8.0,"[0, 4.0, 0]",0.0,5.0,4.0,0.9191616766467066,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9455089820359281,3.0,3.0,0,0.0,3.0
320,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9061566049013747,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9193066347878064,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9456066945606695,4.0,4.0,0,0.0,4.0
321,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9064919594997022,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.919594997022037,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9458010720667064,1.0,1.0,0,0.0,1.0
322,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9068249258160237,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9198813056379822,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9459940652818991,1.0,1.0,0,0.0,1.0
323,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9070455891059799,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9200710479573713,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9461219656601539,3.0,3.0,0,0.0,3.0
324,|,8.0,[0],8.0,8.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9068945197407189,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9198585739540366,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9457866823806718,-1.0,0,0.0,0.0,0.0
325,|,7.0,[0],7.0,8.0,7.0,"[0, 7.0, 0]",0.0,7.0,6.0,0.9066901408450704,-1.0,0.0,100.0,0.0,100.0,|,7.0,[0],7.0,8.0,7.0,"[0, 8.0, 0]",0.0,7.0,6.0,0.9196009389671361,-1.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,8.0,"[0, 7.0, 0]",0.0,8.0,7.0,0.9460093896713615,0.0,0,0,0.0,0.0
326,|,7.0,[0],7.0,8.0,7.0,"[0, 8.0, 0]",0.0,7.0,6.0,0.9064874342489772,-1.0,0.0,100.0,0.0,100.0,|,7.0,[0],7.0,7.0,8.0,"[0, 7.0, 0]",0.0,8.0,7.0,0.9199298655756867,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9462302746931619,0.0,0,0,0.0,0.0
