t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
231,|,5.0,[0],5.0,11.0,9.0,"[0, 9.0, 0]",0.0,9.0,0.0,0.0982940698619009,-8.0,0.0,800.0,0.0,800.0,|,5.0,[0],5.0,5.0,9.0,"[0, 3.0, 0]",0.0,9.0,3.0,0.20877335499593827,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5255889520714866,-2.0,0,0.0,0.0,0.0
232,|,7.0,[0],7.0,9.0,9.0,"[0, 3.0, 0]",0.0,9.0,1.0,0.09854604200323101,-6.0,0.0,600.0,0.0,600.0,|,7.0,[0],7.0,9.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.2084006462035541,-6.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,5.0,3.0,0.5250403877221325,-4.0,0,0.0,0.0,0.0
233,|,4.0,[0],4.0,10.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.09822866344605476,-7.0,0.0,700.0,0.0,700.0,|,4.0,[0],4.0,8.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.20772946859903382,-5.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.5257648953301127,-1.0,0,0.0,0.0,0.0
234,|,3.0,[0],3.0,8.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.09799196787148594,-5.0,0.0,500.0,0.0,500.0,|,3.0,[0],3.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.20883534136546184,-1.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.5269076305220883,0.0,0,0,0.0,0.0
235,|,6.0,[0],6.0,7.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.0991207034372502,-4.0,0.0,400.0,0.0,400.0,|,6.0,[0],6.0,6.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.21023181454836132,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5267785771382894,-3.0,0,0.0,0.0,0.0
236,|,6.0,[0],6.0,9.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.09864757358790771,-6.0,0.0,600.0,0.0,600.0,|,6.0,[0],6.0,9.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.2092283214001591,-6.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,3.0,0.5266507557677009,-3.0,0,0.0,0.0,0.0
237,|,5.0,[0],5.0,11.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.098256735340729,-8.0,0.0,800.0,0.0,800.0,|,5.0,[0],5.0,8.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.20839936608557844,-5.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,6.0,3.0,0.5269413629160064,-2.0,0,0.0,0.0,0.0
238,|,4.0,[0],4.0,9.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.09794628751974724,-6.0,0.0,600.0,0.0,600.0,|,4.0,[0],4.0,6.0,6.0,"[0, 5.0, 0]",0.0,6.0,1.0,0.20853080568720378,-3.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.5276461295418642,-1.0,0,0.0,0.0,0.0
239,|,5.0,[0],5.0,8.0,6.0,"[0, 5.0, 0]",0.0,6.0,0.0,0.0975609756097561,-5.0,0.0,500.0,0.0,500.0,|,5.0,[0],5.0,6.0,5.0,"[0, 4.0, 0]",0.0,5.0,2.0,0.20928402832415421,-3.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,4.0,3.0,0.5279307631785995,-2.0,0,0.0,0.0,0.0
240,|,6.0,[0],6.0,9.0,5.0,"[0, 4.0, 0]",0.0,5.0,0.0,0.0971025841816758,-6.0,0.0,600.0,0.0,600.0,|,6.0,[0],6.0,8.0,4.0,"[0, 5.0, 0]",0.0,4.0,1.0,0.2090837901331245,-5.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,5.0,3.0,0.5277995301487862,-3.0,0,0.0,0.0,0.0
241,|,10.0,[0],10.0,15.0,4.0,"[0, 5.0, 0]",0.0,4.0,0.0,0.09634809634809635,-12.0,0.0,1200.0,0.0,1200.0,|,10.0,[0],10.0,13.0,5.0,"[0, 6.0, 0]",0.0,5.0,0.0,0.20745920745920746,-10.0,0.0,0.0,0.0,0.0,|,10.0,[0],10.0,10.0,6.0,"[0, 10.0, 0]",0.0,6.0,3.0,0.526029526029526,-7.0,0,0.0,0.0,0.0
242,|,2.0,[0],2.0,12.0,5.0,"[0, 6.0, 0]",0.0,5.0,0.0,0.09619860356865788,-9.0,0.0,900.0,0.0,900.0,|,2.0,[0],2.0,9.0,6.0,"[0, 9.0, 0]",0.0,6.0,0.0,0.20713731574864236,-6.0,0.0,0.0,0.0,0.0,|,2.0,[0],2.0,2.0,10.0,"[0, 2.0, 0]",0.0,9.0,2.0,0.5267649340574089,1.0,1.0,0,0.0,1.0
243,|,1.0,[0],1.0,7.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.09612403100775194,-4.0,0.0,400.0,0.0,400.0,|,1.0,[0],1.0,1.0,9.0,"[0, 1.0, 0]",0.0,7.0,1.0,0.20775193798449612,2.0,10.0,0,0.0,10.0,|,1.0,[0],1.0,1.0,2.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.5271317829457365,2.0,2.0,0,0.0,2.0
244,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.09822119102861562,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,1.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.20959010054137664,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,1.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5282289249806651,0.0,0,0,0.0,0.0
245,|,4.0,[0],4.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.1002313030069391,-1.0,0.0,100.0,0.0,100.0,|,4.0,[0],4.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.2112567463377024,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5289128758673862,-1.0,0,0.0,0.0,0.0
246,|,5.0,[0],5.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.10138248847926268,-3.0,0.0,300.0,0.0,300.0,|,5.0,[0],5.0,6.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.2119815668202765,-3.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,4.0,3.0,0.5291858678955453,-2.0,0,0.0,0.0,0.0
247,|,7.0,[0],7.0,10.0,3.0,"[0, 4.0, 0]",0.0,3.0,0.0,0.10084033613445378,-7.0,0.0,700.0,0.0,700.0,|,7.0,[0],7.0,9.0,4.0,"[0, 5.0, 0]",0.0,4.0,1.0,0.21161191749427044,-6.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,5.0,3.0,0.5286478227654698,-4.0,0,0.0,0.0,0.0
248,|,7.0,[0],7.0,13.0,4.0,"[0, 5.0, 0]",0.0,4.0,0.0,0.10030395136778116,-10.0,0.0,1000.0,0.0,1000.0,|,7.0,[0],7.0,11.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.21048632218844984,-8.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,3.0,0.5281155015197568,-4.0,0,0.0,0.0,0.0
249,|,4.0,[0],4.0,12.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.1,-9.0,0.0,900.0,0.0,900.0,|,4.0,[0],4.0,8.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.20984848484848484,-5.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.5287878787878788,-1.0,0,0.0,0.0,0.0
250,|,6.0,[0],6.0,11.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.09954751131221719,-8.0,0.0,800.0,0.0,800.0,|,6.0,[0],6.0,7.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.21040723981900453,-4.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,4.0,3.0,0.528657616892911,-3.0,0,0.0,0.0,0.0
251,|,6.0,[0],6.0,10.0,7.0,"[0, 4.0, 0]",0.0,7.0,0.0,0.0990990990990991,-7.0,0.0,700.0,0.0,700.0,|,6.0,[0],6.0,9.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.20945945945945946,-6.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,3.0,0.5285285285285285,-3.0,0,0.0,0.0,0.0
252,|,1.0,[0],1.0,7.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.09902475618904726,-4.0,0.0,400.0,0.0,400.0,|,1.0,[0],1.0,4.0,6.0,"[0, 4.0, 0]",0.0,6.0,0.0,0.20930232558139536,-1.0,0.0,0.0,0.0,0.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,4.0,1.0,0.5288822205551388,2.0,2.0,0,0.0,2.0
253,|,2.0,[0],2.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,2.0,0.10037453183520599,0.0,0.0,0,0.0,0.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,3.0,2.0,0.2104868913857678,1.0,5.0,0,0.0,5.0,|,2.0,[0],2.0,2.0,1.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.5295880149812734,1.0,1.0,0,0.0,1.0
254,|,4.0,[0],4.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.10231516056758776,-1.0,0.0,100.0,0.0,100.0,|,4.0,[0],4.0,4.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.21209858103061988,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5302464525765497,-1.0,0,0.0,0.0,0.0
255,|,7.0,[0],7.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.10326894502228826,-5.0,0.0,500.0,0.0,500.0,|,7.0,[0],7.0,8.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.212481426448737,-5.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,4.0,3.0,0.5297176820208024,-4.0,0,0.0,0.0,0.0
256,|,7.0,[0],7.0,12.0,3.0,"[0, 4.0, 0]",0.0,3.0,0.0,0.10273466371027347,-9.0,0.0,900.0,0.0,900.0,|,7.0,[0],7.0,11.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.21138211382113822,-8.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,3.0,0.5291943828529194,-4.0,0,0.0,0.0,0.0
257,|,4.0,[0],4.0,12.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.10243183492999262,-9.0,0.0,900.0,0.0,900.0,|,4.0,[0],4.0,8.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.210759027266028,-5.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.5298452468680914,-1.0,0,0.0,0.0,0.0
258,|,4.0,[0],4.0,9.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.10213078618662748,-6.0,0.0,600.0,0.0,600.0,|,4.0,[0],4.0,5.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.21160911094783247,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5304922850844966,-1.0,0,0.0,0.0,0.0
259,|,3.0,[0],3.0,5.0,7.0,"[0, 4.0, 0]",0.0,7.0,1.0,0.10263929618768329,-2.0,0.0,200.0,0.0,200.0,|,3.0,[0],3.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.2126099706744868,-1.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.531524926686217,0.0,0,0,0.0,0.0
260,|,3.0,[0],3.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.10387710314557425,-1.0,0.0,100.0,0.0,100.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.2143379663496708,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5325530358449159,0.0,0,0,0.0,0.0
261,|,6.0,[0],6.0,6.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.1056081573197378,-3.0,0.0,300.0,0.0,300.0,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.21558630735615442,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5324107793153678,-3.0,0,0.0,0.0,0.0
262,|,3.0,[0],3.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.10537790697674419,-3.0,0.0,300.0,0.0,300.0,|,3.0,[0],3.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.21511627906976744,-3.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.5334302325581395,0.0,0,0,0.0,0.0
263,|,5.0,[0],5.0,8.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.10499637943519188,-5.0,0.0,500.0,0.0,500.0,|,5.0,[0],5.0,5.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.2165097755249819,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5336712527154236,-2.0,0,0.0,0.0,0.0
264,|,9.0,[0],9.0,11.0,6.0,"[0, 3.0, 0]",0.0,6.0,1.0,0.10503597122302158,-8.0,0.0,800.0,0.0,800.0,|,9.0,[0],9.0,11.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.2158273381294964,-8.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,5.0,"[0, 9.0, 0]",0.0,5.0,3.0,0.5323741007194245,-6.0,0,0.0,0.0,0.0
265,|,8.0,[0],8.0,16.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.1044349070100143,-13.0,0.0,1300.0,0.0,1300.0,|,8.0,[0],8.0,14.0,5.0,"[0, 9.0, 0]",0.0,5.0,0.0,0.2145922746781116,-11.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,9.0,"[0, 8.0, 0]",0.0,9.0,3.0,0.5314735336194564,-5.0,0,0.0,0.0,0.0
266,|,7.0,[0],7.0,18.0,5.0,"[0, 9.0, 0]",0.0,5.0,0.0,0.10391459074733096,-15.0,0.0,1500.0,0.0,1500.0,|,7.0,[0],7.0,12.0,9.0,"[0, 8.0, 0]",0.0,9.0,0.0,0.21352313167259787,-9.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,8.0,"[0, 7.0, 0]",0.0,8.0,3.0,0.5309608540925267,-4.0,0,0.0,0.0,0.0
267,|,4.0,[0],4.0,13.0,9.0,"[0, 8.0, 0]",0.0,9.0,0.0,0.10361958836053939,-10.0,0.0,1000.0,0.0,1000.0,|,4.0,[0],4.0,8.0,8.0,"[0, 7.0, 0]",0.0,8.0,0.0,0.21291696238466998,-5.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.531582682753726,-1.0,0,0.0,0.0,0.0
268,|,5.0,[0],5.0,10.0,8.0,"[0, 7.0, 0]",0.0,8.0,0.0,0.10325318246110325,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,6.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.21357850070721357,-3.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,4.0,3.0,0.5318246110325319,-2.0,0,0.0,0.0,0.0
269,|,5.0,[0],5.0,8.0,7.0,"[0, 4.0, 0]",0.0,7.0,0.0,0.10288935870331219,-5.0,0.0,500.0,0.0,500.0,|,5.0,[0],5.0,7.0,4.0,"[0, 5.0, 0]",0.0,4.0,1.0,0.2135306553911205,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5320648343904157,-2.0,0,0.0,0.0,0.0
270,|,3.0,[0],3.0,7.0,4.0,"[0, 5.0, 0]",0.0,4.0,0.0,0.10267229254571027,-4.0,0.0,400.0,0.0,400.0,|,3.0,[0],3.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.21378340365682139,-2.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.5330520393811533,0.0,0,0,0.0,0.0
271,|,4.0,[0],4.0,6.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.10308555399719495,-3.0,0.0,300.0,0.0,300.0,|,4.0,[0],4.0,4.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.2152875175315568,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5336605890603086,-1.0,0,0.0,0.0,0.0
272,|,3.0,[0],3.0,4.0,5.0,"[0, 3.0, 0]",0.0,5.0,2.0,0.10426871938418475,-1.0,0.0,100.0,0.0,100.0,|,3.0,[0],3.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.21623512946116166,-1.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.5346396081175647,0.0,0,0,0.0,0.0
273,|,6.0,[0],6.0,7.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.10522648083623694,-4.0,0.0,400.0,0.0,400.0,|,6.0,[0],6.0,6.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.21742160278745645,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5344947735191637,-3.0,0,0.0,0.0,0.0
274,|,6.0,[0],6.0,9.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.10478834142956281,-6.0,0.0,600.0,0.0,600.0,|,6.0,[0],6.0,9.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.21651630811936157,-6.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,3.0,0.5343511450381679,-3.0,0,0.0,0.0,0.0
275,|,10.0,[0],10.0,16.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.10406616126809097,-13.0,0.0,1300.0,0.0,1300.0,|,10.0,[0],10.0,13.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.21502412129565818,-10.0,0.0,0.0,0.0,0.0,|,10.0,[0],10.0,10.0,6.0,"[0, 10.0, 0]",0.0,6.0,3.0,0.5327360441075121,-7.0,0,0.0,0.0,0.0
276,|,5.0,[0],5.0,15.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.10370879120879122,-12.0,0.0,1200.0,0.0,1200.0,|,5.0,[0],5.0,12.0,6.0,"[0, 10.0, 0]",0.0,6.0,0.0,0.21428571428571427,-9.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,10.0,"[0, 5.0, 0]",0.0,10.0,3.0,0.532967032967033,-2.0,0,0.0,0.0,0.0
277,|,1.0,[0],1.0,10.0,6.0,"[0, 10.0, 0]",0.0,6.0,0.0,0.10363761153054221,-7.0,0.0,700.0,0.0,700.0,|,1.0,[0],1.0,3.0,10.0,"[0, 3.0, 0]",0.0,10.0,1.0,0.21482498284145504,0.0,0.0,0,0.0,0.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,3.0,1.0,0.5332875772134523,2.0,2.0,0,0.0,2.0
278,|,4.0,[0],4.0,4.0,10.0,"[0, 3.0, 0]",0.0,10.0,3.0,0.1054072553045859,-1.0,0.0,100.0,0.0,100.0,|,4.0,[0],4.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.216290212183436,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,1.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5338809034907598,-1.0,0,0.0,0.0,0.0
279,|,3.0,[0],3.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.10655737704918032,-1.0,0.0,100.0,0.0,100.0,|,3.0,[0],3.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.21721311475409835,-1.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.5348360655737705,0.0,0,0,0.0,0.0
280,|,7.0,[0],7.0,8.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.10740992522093813,-5.0,0.0,500.0,0.0,500.0,|,7.0,[0],7.0,7.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.21821889870836167,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5343303874915024,-4.0,0,0.0,0.0,0.0
281,|,6.0,[0],6.0,10.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.1069735951252539,-7.0,0.0,700.0,0.0,700.0,|,6.0,[0],6.0,10.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.2173324306025728,-7.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,3.0,0.5341909275558565,-3.0,0,0.0,0.0,0.0
282,|,8.0,[0],8.0,15.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.1063973063973064,-12.0,0.0,1200.0,0.0,1200.0,|,8.0,[0],8.0,11.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.21616161616161617,-8.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,6.0,3.0,0.5333333333333333,-5.0,0,0.0,0.0,0.0
283,|,2.0,[0],2.0,10.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.1062542030934768,-7.0,0.0,700.0,0.0,700.0,|,2.0,[0],2.0,7.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.21587088096839274,-4.0,0.0,0.0,0.0,0.0,|,2.0,[0],2.0,2.0,8.0,"[0, 2.0, 0]",0.0,7.0,2.0,0.5339609952925353,1.0,1.0,0,0.0,1.0
284,|,7.0,[0],7.0,11.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.10575635876840696,-8.0,0.0,800.0,0.0,800.0,|,7.0,[0],7.0,7.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.21686746987951808,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,2.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5334672021419009,-4.0,0,0.0,0.0,0.0
285,|,5.0,[0],5.0,9.0,7.0,"[0, 3.0, 0]",0.0,7.0,0.0,0.10540360240160107,-6.0,0.0,600.0,0.0,600.0,|,5.0,[0],5.0,9.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.2161440960640427,-6.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,7.0,3.0,0.533689126084056,-2.0,0,0.0,0.0,0.0
286,|,4.0,[0],4.0,10.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.1051230871590153,-7.0,0.0,700.0,0.0,700.0,|,4.0,[0],4.0,6.0,7.0,"[0, 5.0, 0]",0.0,7.0,1.0,0.2162341982701264,-3.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.5342648037258816,-1.0,0,0.0,0.0,0.0
287,|,4.0,[0],4.0,7.0,7.0,"[0, 5.0, 0]",0.0,7.0,0.0,0.10484406104844061,-4.0,0.0,400.0,0.0,400.0,|,4.0,[0],4.0,5.0,5.0,"[0, 4.0, 0]",0.0,5.0,2.0,0.21698739216987392,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5348374253483743,-1.0,0,0.0,0.0,0.0
288,|,3.0,[0],3.0,5.0,5.0,"[0, 4.0, 0]",0.0,5.0,1.0,0.10529801324503311,-2.0,0.0,200.0,0.0,200.0,|,3.0,[0],3.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.21788079470198676,-1.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.5357615894039736,0.0,0,0,0.0,0.0
289,|,8.0,[0],8.0,9.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.10606060606060606,-6.0,0.0,600.0,0.0,600.0,|,8.0,[0],8.0,8.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.21870882740447958,-5.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,3.0,3.0,0.5349143610013175,-5.0,0,0.0,0.0,0.0
290,|,5.0,[0],5.0,10.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.1057124097176625,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,10.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.2179908076165463,-7.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,8.0,3.0,0.5351280367695338,-2.0,0,0.0,0.0,0.0
