t,|i=0,IO:EXT,IOPL:EXT,OQ:1,OQ:2,OO:1,OO:2,IS:1,IS:2,ISPL:1,ISPL:2,RM:1,RM:2,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC,|i=2,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC
205,|,56.49153971399012,[0],56.491539713990115,56.491539713990136,71.35401221824216,61.35401221824211,57.17322036070218,60.00000000000005,"[0, 64.86247250425211, 0]","[0, 61.35401221824217, 0]",0.0,10.000000000000036,57.17322036070218,45.137527495747975,0.9329287108744582,-11.354012218242147,100.00000000000036,113.54012218242147,0.0,213.54012218242184,|,56.491539713990115,[0],56.491539713990115,56.491539713990164,64.86247250425211,"[0, 56.491539713990115, 0]",0.0,64.86247250425211,49.99999999999994,0.9050874332379673,-6.491539713990171,0,64.91539713990171,648.624725042521,713.5401221824228,|,56.491539713990136,[0],56.49153971399014,56.49153971399008,64.86247250425208,"[0, 56.49153971399014, 0]",0.0,61.35401221824217,56.491539713990136,0.980667243684027,3.508460286009914,35.08460286009914,0,613.5401221824217,648.6247250425208
206,|,47.529814371491625,[0],47.52981437149161,47.529814371491625,54.02135408548166,47.52981437149156,64.86247250425211,61.35401221824217,"[0, 54.02135408548178, 0]","[0, 47.529814371491625, 0]",0.0,6.491539713990093,58.88382658973377,47.529814371491625,0.9332313537235056,5.978645914518339,124.70185628508432,0,0.0,124.70185628508432,|,47.52981437149161,[0],47.52981437149162,47.529814371491675,56.491539713990115,"[0, 47.52981437149162, 0]",0.0,54.02135408548178,47.52981437149161,0.9055157030683192,2.4701856285083323,24.701856285083323,0,540.2135408548178,564.9153971399011,|,47.529814371491625,[0],47.52981437149163,47.52981437149156,56.49153971399014,"[0, 47.52981437149163, 0]",0.0,47.529814371491625,47.529814371491625,0.9807544780361275,12.470185628508432,124.70185628508432,0,475.29814371491625,600.0000000000006
207,|,44.21452041835339,[0],44.21452041835339,44.214520418353395,44.21452041835327,44.21452041835333,54.02135408548178,47.529814371491625,"[0, 44.21452041835339, 0]","[0, 44.214520418353395, 0]",6.394884621840902e-14,0.0,44.21452041835339,44.21452041835339,0.933510444825867,15.785479581646669,157.85479581646734,0,0.0,157.85479581646734,|,44.21452041835339,[0],44.21452041835338,44.21452041835344,47.52981437149162,"[0, 44.21452041835338, 0]",0.0,44.21452041835339,44.21452041835339,0.9059106448270197,5.7854795816465625,57.854795816465625,0,442.1452041835339,499.99999999999955,|,44.214520418353395,[0],44.2145204183534,44.21452041835334,47.52981437149163,"[0, 44.2145204183534, 0]",0.0,44.214520418353395,44.214520418353395,0.9808349237878382,15.785479581646669,157.8547958164667,0,442.14520418353396,600.0000000000007
208,|,52.6881022990412,[0],52.6881022990412,52.6881022990412,52.68810229904108,52.68810229904114,44.21452041835339,44.214520418353395,"[0, 49.99999999999994, 0]","[0, 52.6881022990412, 0]",5.684341886080802e-14,0.0,52.6881022990412,52.6881022990412,0.9338399912562891,7.311897700958866,73.11897700958923,0,0.0,73.11897700958923,|,52.6881022990412,[0],52.6881022990412,52.688102299041255,44.21452041835338,"[0, 52.6881022990412, 0]",0.0,49.99999999999994,49.99999999999994,0.9061241164268927,-2.6881022990412546,0,26.881022990412546,499.99999999999943,526.881022990412,|,52.6881022990412,[0],52.68810229904119,52.688102299041134,44.2145204183534,"[0, 52.68810229904119, 0]",0.0,52.6881022990412,52.6881022990412,0.9809299128795526,7.311897700958873,73.11897700958873,0,526.881022990412,600.0000000000008
209,|,59.04898060096467,[0],59.04898060096467,59.04898060096466,61.7370829000058,59.048980600964605,49.99999999999994,52.6881022990412,"[0, 52.6881022990412, 0]","[0, 59.04898060096466, 0]",0.0,2.688102299041198,57.311897700958866,57.311897700958866,0.934042957689854,-1.7370829000058023,26.881022990411978,17.370829000058023,0.0,44.25185199047,|,59.04898060096467,[0],59.04898060096467,59.04898060096473,52.6881022990412,"[0, 59.04898060096467, 0]",0.0,52.6881022990412,49.99999999999994,0.9057961568417587,-9.048980600964725,0,90.48980600964725,526.881022990412,617.3708290000593,|,59.04898060096466,[0],59.048980600964654,59.0489806009646,52.68810229904119,"[0, 59.048980600964654, 0]",0.0,59.04898060096466,59.04898060096466,0.9810352569258513,0.9510193990354026,9.510193990354026,0,590.4898060096466,600.0000000000007
210,|,52.46964077564129,[0],52.46964077564129,52.46964077564129,61.518621376605886,52.46964077564123,52.6881022990412,59.04898060096466,"[0, 59.04898060096467, 0]","[0, 52.46964077564129, 0]",0.0,9.048980600964661,52.6881022990412,50.951019399035395,0.9342237561156207,-1.5186213766058927,90.48980600964661,15.186213766058927,0.0,105.67601977570554,|,52.46964077564129,[0],52.46964077564128,52.46964077564134,59.04898060096467,"[0, 52.46964077564128, 0]",0.0,59.04898060096467,49.99999999999994,0.906026395260199,-2.469640775641345,0,24.69640775641345,590.4898060096467,615.1862137660602,|,52.46964077564129,[0],52.46964077564129,52.46964077564124,59.048980600964654,"[0, 52.46964077564129, 0]",0.0,52.46964077564129,52.46964077564129,0.9811278915680046,7.530359224358769,75.30359224358769,0,524.6964077564129,600.0000000000006
211,|,81.18103789675116,[0],81.18103789675118,81.18103789675116,83.6506786723924,81.18103789675109,59.04898060096467,52.46964077564129,"[0, 52.46964077564128, 0]","[0, 60.00000000000006, 0]",0.0,2.469640775641281,59.04898060096467,57.530359224358776,0.932531920578684,-23.650678672392388,24.69640775641281,236.50678672392388,0.0,261.2031944803367,|,81.18103789675118,[0],81.18103789675118,81.18103789675125,52.46964077564128,"[0, 81.18103789675118, 0]",0.0,52.46964077564128,49.999999999999936,0.903850292632943,-31.181037896751242,0,311.8103789675124,524.6964077564128,836.5067867239252,|,81.18103789675116,[0],81.18103789675115,81.18103789675109,52.46964077564129,"[0, 81.18103789675115, 0]",0.0,60.00000000000006,60.00000000000006,0.9793124235807641,-21.181037896751107,0,211.81037896751107,600.0000000000006,811.8103789675116
212,|,39.403910779601404,[0],39.40391077960139,39.40391077960142,70.58494867635251,60.584948676352454,52.46964077564128,60.00000000000006,"[0, 70.58494867635264, 0]","[0, 60.584948676352525, 0]",0.0,10.000000000000057,52.46964077564128,28.818962103248893,0.9318022134143735,-10.58494867635251,100.00000000000057,105.8494867635251,0.0,205.84948676352568,|,39.40391077960139,[0],39.40391077960138,39.40391077960146,81.18103789675118,"[0, 39.40391077960138, 0]",0.0,70.58494867635264,39.4039107796014,0.9041990774656066,10.596089220398547,105.96089220398547,0,705.8494867635263,811.8103789675118,|,39.40391077960142,[0],39.40391077960143,39.403910779601375,81.18103789675115,"[0, 39.40391077960143, 0]",0.0,60.584948676352525,39.40391077960142,0.9793874681448839,20.596089220398625,205.96089220398625,0,605.8494867635252,811.8103789675115
213,|,69.8014210771644,[0],69.8014210771644,69.8014210771644,69.80142107716429,69.80142107716435,70.58494867635264,60.584948676352525,"[0, 49.99999999999993, 0]","[0, 60.00000000000006, 0]",5.684341886080802e-14,0.0,70.58494867635258,60.00000000000007,0.9313410918753527,-9.801421077164335,5.684341886080801e-13,98.01421077164335,0.0,98.01421077164392,|,69.8014210771644,[0],69.8014210771644,69.80142107716449,39.40391077960138,"[0, 69.8014210771644, 0]",0.0,49.99999999999993,49.99999999999993,0.9029994779821388,-19.801421077164477,0,198.01421077164477,499.9999999999993,698.0142107716441,|,69.8014210771644,[0],69.8014210771644,69.80142107716435,39.40391077960143,"[0, 69.8014210771644, 0]",0.0,60.00000000000006,60.00000000000006,0.978622520455121,-9.801421077164349,0,98.01421077164349,600.0000000000006,698.014210771644
214,|,54.904382890427875,[0],54.90438289042786,54.90438289042786,74.70580396759222,64.70580396759215,49.99999999999993,60.00000000000006,"[0, 69.8014210771644, 0]","[0, 64.7058039675922, 0]",0.0,10.000000000000071,49.999999999999986,40.19857892283565,0.9303457404334484,-14.705803967592225,100.00000000000071,147.05803967592226,0.0,247.05803967592297,|,54.90438289042786,[0],54.90438289042785,54.90438289042794,69.8014210771644,"[0, 54.90438289042785, 0]",0.0,69.8014210771644,49.99999999999993,0.9030378290425868,-4.904382890427932,0,49.04382890427932,698.014210771644,747.0580396759233,|,54.90438289042786,[0],54.90438289042786,54.9043828904278,69.8014210771644,"[0, 54.90438289042786, 0]",0.0,64.7058039675922,54.904382890427854,0.9787293463009377,5.095617109572196,50.956171095721956,0,647.058039675922,698.014210771644
215,|,52.87589080735183,[0],52.87589080735184,52.87589080735184,57.78027369777965,52.87589080735178,69.8014210771644,64.7058039675922,"[0, 54.90438289042785, 0]","[0, 52.875890807351844, 0]",0.0,4.904382890427868,67.58169477494405,52.87589080735183,0.9306793459126775,2.2197263022203515,71.2410919264822,0,0.0,71.2410919264822,|,52.87589080735184,[0],52.87589080735183,52.875890807351915,54.90438289042785,"[0, 52.87589080735183, 0]",0.0,54.90438289042785,49.999999999999915,0.9032417288741094,-2.8758908073519223,0,28.758908073519223,549.0438289042785,577.8027369777977,|,52.87589080735184,[0],52.875890807351844,52.87589080735179,54.90438289042786,"[0, 52.875890807351844, 0]",0.0,52.875890807351844,52.87589080735184,0.978831220998407,7.12410919264822,71.2410919264822,0,528.7589080735185,600.0000000000007
216,|,42.93746836227195,[0],42.93746836227195,42.93746836227195,45.813359169623745,42.93746836227189,54.90438289042785,52.875890807351844,"[0, 45.81335916962387, 0]","[0, 42.93746836227195, 0]",0.0,2.8758908073518654,42.93746836227195,42.93746836227195,0.9309479057634423,14.186640830376248,170.62531637728114,0,0.0,170.62531637728114,|,42.93746836227195,[0],42.93746836227196,42.93746836227205,52.87589080735183,"[0, 42.93746836227196, 0]",0.0,45.81335916962387,42.93746836227195,0.9036165866592233,7.0625316377279574,70.62531637727957,0,458.13359169623874,528.7589080735183,|,42.93746836227195,[0],42.93746836227194,42.93746836227189,52.875890807351844,"[0, 42.93746836227194, 0]",0.0,42.93746836227195,42.93746836227195,0.9789132324018536,17.062531637728114,170.62531637728114,0,429.3746836227195,600.0000000000007
217,|,47.7981184299584,[0],47.79811842995841,47.79811842995839,47.79811842995827,47.79811842995834,45.81335916962387,42.93746836227195,"[0, 47.79811842995841, 0]","[0, 47.79811842995839, 0]",5.684341886080802e-14,0.0,47.7981184299584,47.7981184299584,0.9312444303344495,12.201881570041664,122.0188157004172,0,0.0,122.0188157004172,|,47.79811842995841,[0],47.7981184299584,47.79811842995849,42.93746836227196,"[0, 47.7981184299584, 0]",0.0,47.79811842995841,47.79811842995841,0.9040304778034248,2.2018815700415075,22.018815700415075,0,477.9811842995841,499.99999999999915,|,47.79811842995839,[0],47.798118429958386,47.798118429958336,42.93746836227194,"[0, 47.798118429958386, 0]",0.0,47.79811842995839,47.79811842995839,0.9790037835253944,12.201881570041664,122.01881570041664,0,477.9811842995839,600.0000000000006
218,|,64.5948264205031,[0],64.5948264205031,64.5948264205031,64.59482642050295,64.59482642050305,47.79811842995841,47.79811842995839,"[0, 49.99999999999991, 0]","[0, 60.00000000000005, 0]",7.105427357601002e-14,0.0,60.00000000000006,60.00000000000006,0.93123071289728,-4.59482642050304,7.105427357601002e-13,45.9482642050304,0.0,45.94826420503111,|,64.5948264205031,[0],64.5948264205031,64.59482642050318,47.7981184299584,"[0, 64.5948264205031, 0]",0.0,49.99999999999991,49.99999999999991,0.9032805551267741,-14.594826420503189,0,145.94826420503188,499.9999999999991,645.9482642050309,|,64.5948264205031,[0],64.5948264205031,64.59482642050304,47.798118429958386,"[0, 64.5948264205031, 0]",0.0,60.00000000000005,60.00000000000005,0.9787145060913751,-4.594826420503047,0,45.94826420503047,600.0000000000005,645.9482642050309
219,|,56.43139039299891,[0],56.43139039299892,56.43139039299889,71.02621681350197,61.0262168135019,49.99999999999991,60.00000000000005,"[0, 64.5948264205031, 0]","[0, 61.02621681350194, 0]",0.0,10.000000000000071,49.99999999999998,45.40517357949694,0.9305956639206164,-11.026216813501968,100.00000000000071,110.26216813501968,0.0,210.26216813502037,|,56.43139039299892,[0],56.43139039299893,56.43139039299902,64.5948264205031,"[0, 56.43139039299893, 0]",0.0,64.5948264205031,49.99999999999991,0.9031940468290027,-6.431390392999013,0,64.31390392999013,645.9482642050309,710.262168135021,|,56.43139039299889,[0],56.4313903929989,56.43139039299885,64.5948264205031,"[0, 56.4313903929989, 0]",0.0,61.02621681350194,56.43139039299889,0.9788212592867503,3.5686096070011573,35.68609607001157,0,610.2621681350194,645.9482642050309
220,|,59.096373087244906,[0],59.0963730872449,59.096373087244906,65.52776348024378,59.096373087244864,64.5948264205031,61.02621681350194,"[0, 56.43139039299893, 0]","[0, 59.096373087244906, 0]",0.0,6.431390392998907,64.5948264205031,53.56860960700113,0.930469571904365,-5.527763480243777,64.31390392998907,55.277634802437774,0.0,119.59153873242684,|,59.0963730872449,[0],59.09637308724489,59.09637308724499,56.43139039299893,"[0, 59.09637308724489, 0]",0.0,56.43139039299893,49.999999999999915,0.9028956195501667,-9.096373087244984,0,90.96373087244984,564.3139039299892,655.277634802439,|,59.096373087244906,[0],59.0963730872449,59.09637308724485,56.4313903929989,"[0, 59.0963730872449, 0]",0.0,59.096373087244906,59.096373087244906,0.9789319120721256,0.9036269127551506,9.036269127551506,0,590.9637308724491,600.0000000000006
221,|,73.83764865217972,[0],73.83764865217972,73.83764865217972,82.93402173942457,73.8376486521797,56.43139039299893,59.096373087244906,"[0, 59.09637308724489, 0]","[0, 60.00000000000005, 0]",0.0,9.096373087244878,56.43139039299893,50.90362691275515,0.9289060752292131,-22.934021739424573,90.96373087244878,229.3402173942457,0.0,320.3039482666945,|,73.83764865217972,[0],73.83764865217972,73.83764865217981,59.09637308724489,"[0, 73.83764865217972, 0]",0.0,59.09637308724489,49.99999999999991,0.9014315863125928,-23.837648652179816,0,238.37648652179814,590.9637308724489,829.340217394247,|,73.83764865217972,[0],73.83764865217972,73.83764865217967,59.0963730872449,"[0, 73.83764865217972, 0]",0.0,60.00000000000005,60.00000000000005,0.9778531002210233,-13.837648652179674,0,138.37648652179672,600.0000000000005,738.3764865217972
222,|,46.116359490371025,[0],46.11635949037103,46.116359490371025,69.95400814255069,59.95400814255067,59.09637308724489,60.00000000000005,"[0, 69.95400814255085, 0]","[0, 59.9540081425507, 0]",0.0,10.000000000000036,59.09637308724489,36.16235134782032,0.9283220949663067,-9.954008142550705,100.00000000000036,99.54008142550705,0.0,199.54008142550742,|,46.11635949037103,[0],46.11635949037104,46.116359490371124,73.83764865217972,"[0, 46.11635949037104, 0]",0.0,69.95400814255085,46.11635949037103,0.9018292470124296,3.8836405096288757,38.83640509628876,0,699.5400814255084,738.3764865217972,|,46.116359490371025,[0],46.11635949037103,46.11635949037097,73.83764865217972,"[0, 46.11635949037103, 0]",0.0,59.9540081425507,46.116359490371025,0.9779424488402804,13.883640509629025,138.83640509629026,0,599.540081425507,738.3764865217972
223,|,30.84778871395331,[0],30.847788713953324,30.84778871395331,30.847788713953165,30.847788713953285,69.95400814255085,59.9540081425507,"[0, 30.847788713953324, 0]","[0, 30.84778871395331, 0]",1.1368683772161603e-13,0.0,40.80179685650401,30.847788713953307,0.9285150067724777,29.152211286046718,291.5221128604683,0,0.0,291.5221128604683,|,30.847788713953324,[0],30.847788713953324,30.847788713953406,46.11635949037104,"[0, 30.847788713953324, 0]",0.0,30.847788713953324,30.847788713953324,0.9020934608906546,19.15221128604659,191.5221128604659,0,308.47788713953327,499.9999999999992,|,30.84778871395331,[0],30.847788713953317,30.847788713953257,46.11635949037103,"[0, 30.847788713953317, 0]",0.0,30.84778871395331,30.84778871395331,0.9780018138849469,29.152211286046747,291.5221128604675,0,308.4778871395331,600.0000000000006
224,|,51.34895028750865,[0],51.34895028750865,51.34895028750865,51.3489502875085,51.34895028750863,30.847788713953324,30.84778871395331,"[0, 49.999999999999915, 0]","[0, 51.34895028750865, 0]",1.2789769243681803e-13,0.0,51.34895028750866,51.34895028750866,0.9288338334172586,8.651049712491378,86.51049712491506,0,0.0,86.51049712491506,|,51.34895028750865,[0],51.34895028750865,51.34895028750873,30.847788713953324,"[0, 51.34895028750865, 0]",0.0,49.999999999999915,49.999999999999915,0.9024129622769287,-1.3489502875087354,0,13.489502875087354,499.99999999999915,513.4895028750865,|,51.34895028750865,[0],51.34895028750865,51.348950287508586,30.847788713953317,"[0, 51.34895028750865, 0]",0.0,51.34895028750865,51.34895028750865,0.978099926895156,8.651049712491414,86.51049712491414,0,513.4895028750865,600.0000000000007
225,|,81.16365688508175,[0],81.16365688508174,81.16365688508174,82.51260717259032,81.16365688508174,49.999999999999915,51.34895028750865,"[0, 51.34895028750865, 0]","[0, 60.000000000000064, 0]",0.0,1.3489502875086075,58.65104971249142,58.65104971249142,0.9273903163466393,-22.51260717259033,13.489502875086075,225.12607172590327,0.0,238.61557460098936,|,81.16365688508174,[0],81.16365688508174,81.16365688508182,51.34895028750865,"[0, 81.16365688508174, 0]",0.0,51.34895028750865,49.999999999999915,0.9004082503030753,-31.16365688508182,0,311.6365688508182,513.4895028750865,825.1260717259047,|,81.16365688508174,[0],81.16365688508174,81.16365688508168,51.34895028750865,"[0, 81.16365688508174, 0]",0.0,60.000000000000064,60.000000000000064,0.9764278771004106,-21.16365688508167,0,211.63656885081673,600.0000000000007,811.6365688508174
